word,mean,check
speed,v. 超速，加速；加速，迅速前行；兴隆 n. 速度，速率；迅速，快速；昌盛，繁荣,
spell,v. 拼，拼写；意味着；招致；拼成；迷住；轮值 n. 符咒；一段时间；魅力,
spelling,n. 拼写；拼字；拼法 v. 拼写；意味着（spell的ing形式）；迷住,
spend,v.  [spent-spent] 花费， 用； 花； 度过， 消磨； 消耗， 用尽,
spider,n. 蜘蛛；设圈套者；三脚架,
spin,v. 旋转；晕眩；纺，织；绞干，甩干 n. 旋转， 自转,
spirit,n. 精神；心灵；情绪；志气；烈酒 v. 鼓励；鼓舞；诱拐,
spiritual,n. 圣歌（尤指美国南部黑人的） adj. 精神的，心灵的,
spit,vi. 吐， 吐痰 < n. 唾液， 口水,
splendid,adj.  灿烂的， 辉煌的； 〈口语〉 极好的,
split,v. 分开，分裂；撕裂；分担，分享；断绝关系，分手 n.  裂口； 分化， 分裂,
spoken,adj. 口语的，口头的 v. 说（speak的过去分词）,
sponsor,n. 发起人； 主办者； 保证人 vt. 发起， 主办,
spoon,n. 匙，勺子；一杓的量 v. 用匙舀；使成匙状,
spoonful,n. 一匙；一匙的量,
sport,n. 运动；游戏；娱乐；运动会；玩笑 v. 游戏 adj. 运动的,
spot,n. 地点；斑点 v. 认出；弄脏；用灯光照射 adj. 现场的；现货买卖的 adv. 准确地；恰好,
spotlight,v.  用聚光灯照； 特别关注； 突出报道 n. 聚光灯；公众的注意,
spray,n. 喷雾， 飞沫；浪花， 水花 < vt. 喷洒， 喷射,
spread,v. 展开，伸开；散布，蔓延；涂，敷 n.  传播， 蔓延； 幅度， 范围； 涂抹在食物上,
spring,v. 跳跃；涌现，突然出现；突然提出 n.  泉； 弹簧， 发条； 春天； 跳， 跃,
spy,vi. 当间谍；暗中监视 n. 间谍 vt. 看见， 发现,
square,adj. 正方形的；成直角的，方的；平方的 n. 正方形；广场；平方 vt.  使成正方形； 求平方； 使打成平局,
squeeze,v. 挤；压榨，榨取；捏，握 n. 挤； 握手； 拮据， 紧缺,
squid,n. 鱿鱼；乌贼；枪乌贼,
squirrel,n. 松鼠；松鼠毛皮 v. 贮藏,
stable,n. 马厩；牛棚 adj. 稳定的；牢固的；坚定的 v. 被关在马厩,
stadium,n. 体育场；露天大型运动场,
staff,n. 职员；参谋；棒；支撑 adj. 职员的；行政工作的 v. 供给人员；给…配备职员,
stage,n. 阶段；步骤；舞台；戏剧 vt.   上演； 筹划,
stain,n. 污点， 瑕疵 vt. 沾污， 染污；玷污， 败坏；染色,
stainless,adj. 不锈的；纯洁的，未被玷污的；无瑕疵的,
stair,n. 楼梯，阶梯；梯级,
stairs,n. 楼梯；梯级（stair的复数）,
stamp,n. 邮票；印记；标志；跺脚 v. 铭记；标出；盖章于…；贴邮票于…；用脚踩踏,
stand,v.  [stood-stood] 站， 站立； 坐落， 位于； 继续存在， 保持有效； 处于特定状态,
standard,n. 标准；水准；旗；度量衡标准 adj. 标准的；合规格的；公认为优秀的,
star,"n. 星,明星 v. 以星状物装饰,变成演员",
stare,v. 凝视，盯着看；显眼 n. 凝视；注视,
start,v.  发动； 创办， 开办； 开始， 着手； 动身， 出发； 吃惊， 惊奇,
starvation,n. 饿死；挨饿；绝食,
starve,v. 饿死， 挨饿 <,
state,n. 国家；州；情形 v. 规定；声明；陈述 adj. 国家的；州的；正式的,
statement,n.  陈述， 声明； 结算单， 报表,
statesman,n. 政治家， 国务活动家,
station,n. 所；站；台；岗位；身份，地位 vt.  安置； 派驻， 驻扎,
statistics,n. 统计；统计学；[统计] 统计资料,
statue,n. 雕像，塑像 vt. 以雕像装饰,
status,n.  地位， 身份； 情形， 状况,
stay,v. 逗留，暂住；保持，继续是；停止，延缓 n.  逗留， 停留,
steady,adj. 稳定的；不变的；沉着的 v. 稳固 adv. 稳定地；稳固地 n. 关系固定的情侣；固定支架,
steak,n. 牛排； 肉排； 鱼排,
steal,v.  [stole-stolen] 偷盗， 行窃； 悄悄地移动,
steam,v. 蒸，散发；用蒸汽处理 n. 蒸汽；精力 adj. 蒸汽的,
steel,n. 钢铁；钢制品；坚固 v. 钢化；使冷酷 adj. 钢制的；钢铁业的；坚强的,
steep,adj. 陡峭的；不合理的；夸大的；急剧升降的 v. 泡；浸；使…充满 n. 峭壁；浸渍,
step,n. 步，脚步；步骤；步伐；梯级 v. 踏，踩；走,
steward,n. 管家；乘务员；膳务员；工会管事 vi. 当服务员；当管事 vt. 管理,
stewardess,n. 女管家；女干事；女服务员,
stick,v. 刺，戳，插；粘住，粘贴；放置；卡住 n.  棍， 棒； 手杖,
still,adv. 仍然；更；静止地 adj. 静止的，不动的；寂静的，平静的；不起泡的 n. 寂静；剧照；蒸馏室 conj. 仍然；但是；尽管如此 v. 蒸馏；使…静止；使…平静下来,
stocking,n. 长（筒）袜,
stomach,v.  承受， 忍受； 吃得下 n. 胃，胃口；肚子，腹部,
stomachache,n. 腹痛，肚子痛；胃痛,
stone,n. 石头；结石；[宝] 宝石 adj. 石的，石制的 v. 向扔石块；用石头铺,
stop,"v.  [stopped-stopped, stopping]　停止， 中断； 塞住， 堵塞； 阻止， 阻挠； 逗留， 歇宿",
stopwatch,n. 码表；跑表 vt. 用秒表测定时间,
storage,n. 贮藏， 保管， 存储；库房,
store,v.  贮藏， 储备， 存储 n. 商店，店铺；贮存，储备；储备品；仓库,
storm,v.  猛攻， 直捣； 怒气冲冲地走 n. 暴风雨，暴风雪；激动，爆发,
story,n. 故事；小说；新闻报道；来历；假话 vt. 用历史故事画装饰 vi. 说谎,
stout,adj. 结实的；矮胖的；勇敢的；激烈的 n. 矮胖子；烈性啤酒,
stove,n. 火炉；窑；温室 vt. 用火炉烤,
straight,adj. 直的；连续的；笔直的；正直的；整齐的；异性恋的 adv. 直接地；不断地；立即；坦率地 n. 直；直线；直男，直女，异性恋者,
straightforward,adj. 简单的；坦率的；明确的；径直的 adv. 直截了当地；坦率地,
strait,adj. 狭窄的；苦恼的 n. 海峡；困境,
strange,adj. 奇怪的；陌生的；外行的 adv. 奇怪地；陌生地，冷淡地 n. (Strange)人名；(英)斯特兰奇；(瑞典、塞)斯特朗格,
stranger,n. 陌生人；外地人；局外人,
strategy,n.  谋略， 战略， 策略,
straw,n. 稻草；吸管；一文不值的东西 adj. 稻草的；无价值的,
strawberry,n. 草莓；草莓色,
stream,vi. 流出， 涌 n. 小河， 溪流；流， 一股， 一串,
street,n. 街道 adj. 街道的,
strength,n. 力量；力气；兵力；长处,
strengthen,v.  加强， 增强,
stress,v.  强调； 重读； 焦虑不安 n. 压力；强调；精神压力，紧张；重音，重读,
strict,adj.  严格的， 严厉的； 严谨的， 精确的； 完全的，,
strike,v. 碰，撞，撞击；侵袭；突然想到；给…以深刻印象；罢工；敲响 n.  罢工； 袭击,
string,vi. 连成一串； 排成一行前进 n. 线，细绳；一串，一行 vt. 缚，扎，挂；串起，穿；使排成一列；伸展，拉直,
strong,adj. 坚强的；强壮的；牢固的；擅长的 adv. 强劲地；猛烈地 n. (Strong)人名；(英)斯特朗,
structure,n. 结构， 构造；建筑物 vt. 建筑， 建造； 组织， 安排,
struggle,v. 奋斗，努力；挣扎 n. 努力，奋斗；竞争,
stubborn,adj. 顽固的， 执拗的， 倔强的； 难对付的， 难于克服的,
student,n.  学生， 学者， 大学生； 研究生,
studio,n.  工作室， 画室； 摄影室， 演播室， 录音室； 练习室； 电影公司,
study,v. 学习；研究，调查；细察，仔细端详 n.  学习； 研究， 调查， 研究成果； 书房,
stupid,adj. 愚蠢的；麻木的；乏味的 n. 傻瓜，笨蛋,
style,n. 风格；时尚；类型；字体 v. 设计；称呼；使合潮流,
subject,n. 主题；科目；[语] 主语；国民 adj. 服从的；易患…的；受制于…的 v. 使…隶属；使屈从于…,
subjective,adj. 主观的；个人的；自觉的,
submit,vi. 屈从， 听从； 忍受； 甘心 vt. 屈从，听从，服从；呈送，提交；主张，建议,
subscribe,v.  订购， 订阅； 申请， 预订； 捐助， 赞助,
substitute,n. 代用品， 代替品 vt. 代替， 替换,
subtraction,n. [数] 减法；减少；差集,
subway,n. 地铁；地道 vi. 乘地铁,
succeed,v.  成功； 接着发生； 接在…后面； 接替， 继承,
success,n.  成就， 成功； 成功的事物， 取得成就的人,
successful,adj. 圆满的；顺利的；成功的,
such,adv. 那么，如此 pron.   人， 事物 adj. 这样的，那样的,
suck,v. 吸吮；吸取 n. 吮吸,
sudden,adj. 突然的，意外的；快速的 n. 突然发生的事,
suffer,v. 遭受；忍受；经历 n. (Suffer)人名；(意)苏费尔,
suffering,n. 受难；苦楚 adj. 受苦的；患病的 v. 受苦；蒙受（suffer的ing形式）,
sugar,n. 糖；食糖；甜言蜜语 v. 加糖于；粉饰,
suggest,v. 提议，建议；启发；使人想起；显示；暗示,
suggestion,n. 建议， 意见； 细微的迹象； 暗示,
suit,v. 适合；使适应 n. 诉讼；恳求；套装，西装；一套外衣,
suitable,adj.  适当的， 相配的； 合适的， 适宜的,
suitcase,n. [轻] 手提箱；衣箱,
suite,n. （一套）家具；套房；组曲；（一批）随员，随从,
summary,adj. 概括的， 概要的； 实时的， 即决的 n. 摘要，概要，一览,
summer,n. 夏天，夏季 adj. 夏季的,
sun,n. 太阳 v. 使晒,
sunburnt,adj. 晒黑的；有晒斑的；日炙的 v. 晒黑（sunburn的过去式和过去分词）,
sunglasses,n. 太阳镜；凸透镜（sunglass的复数）,
sunlight,n. 日光， 阳光,
sunny,adj. 阳光充足的，和煦的；快活的；性情开朗的,
sunrise,n. 日出； 朝霞,
sunset,n.  日落， 傍晚,
sunshine,n. 阳光；愉快；晴天；快活,
super,adj. 特级的；极好的 n. 特级品，特大号；临时雇员,
superb,adj. 极好的；华丽的；宏伟的 n. (Superb)人名；(罗)苏佩尔布,
superior,adj. 上级的；优秀的，出众的；高傲的 n. 上级，长官；优胜者，高手；长者,
superman,n. 超人，能力非凡的,
supermarket,n. 超级市场；自助售货商店,
supper,n. 晚餐，晚饭；夜宵,
supply,v.  供给， 供应； 满足， 弥补 n. 供给，供应；存货，必需品,
support,v. 支持，支撑，支援；扶持，帮助；赡养，供养 n. 支持，维持；支援，供养；支持者，支撑物,
suppose,v. 假设；认为；让（虚拟语气）；推想 conj. 假使…结果会怎样,
supreme,adj. 最高的；至高的；最重要的 n. 至高；霸权,
sure,adj. 确信的；可靠的；必定的 adv. 当然；的确 n. (Sure)人名；(英)休尔,
surf,v.  冲浪； 冲浪， 浏览 n. 拍岸浪花；拍岸涛声；拍岸碎浪,
surface,n. 表面；表层；外观 adj. 表面的，肤浅的 v. 浮出水面,
surgeon,n.外科医师；军医，船上的医生,
surplus,n. 剩余；[贸易] 顺差；盈余；过剩 adj. 剩余的；过剩的,
surprise,n. 惊奇，诧异；突然袭击 v. 使惊奇；奇袭 adj. 令人惊讶的,
surround,v. 围绕；包围 n. 围绕物 adj. 环绕立体声的,
surrounding,adj. 周围的，附近的 n. 环境，周围的事物,
survey,v.  调查， 检视； 测量， 勘测； 全面审视， 概括论述； 俯瞰， 眺望； 调查， 检视； 测量， 勘测； 全面审视， 概括论述； 俯瞰， 眺望,
survival,n. 幸存， 生存；幸存者； 残存物,
survive,vi. 活下来，继续存在；幸免于 vt. 从中挺过来； 从…逃出； 比…活得长,
suspect,adj. 可疑的， 不信任的 vt. 疑有；推测；对…表示怀疑 n. 嫌疑犯，可疑分子,
suspension,n. 暂停， 中止； 暂令停止参加， 暂时剥夺； 悬架， 悬置机构； 悬浮液； 悬， 挂， 吊,
swallow,v. 吞，咽；吞没，侵吞；轻信，轻易接受；默默忍受；使不流露，抑制 n.  燕子； 吞， 咽,
swap,v. 交换，掉换 n.  交换， 掉换； 交换物， 被调换者,
swear,vi. 诅咒， 骂人 v. 宣誓， 发誓,
sweat,v. 使出汗；流出；使干苦活；剥削；藉出汗减轻；焦急地期待 n. 汗；水珠；焦急；苦差使,
sweater,n. 毛线衣，运动衫；大量出汗的人，发汗剂,
sweep,v.  [swept-swept] 扫， 打扫， 拂； 扫过， 掠过，,
sweet,adj.  甜的； 和蔼的， 温柔的； 可爱的， 讨人喜欢的； 芳香的， 悦耳的， 悦目的,
swell,vi. 膨胀，隆起；增长，增强，增多，扩大 n. 波浪起伏； 鼓起， 隆起； 增强,
swift,n. 褐雨燕 adj. 快的；迅速的；敏捷的；立刻的 adv. 迅速地,
swim,v. 游泳；漂浮；浸；眩晕 n. 游泳；漂浮；眩晕 adj. 游泳时穿戴的,
swimming,n. 游泳；目眩 adj. 游泳的；游泳用的；善于游泳的；晕眩的 v. 游泳；漂浮；旋转（swim的ing形式）,
swing,n. 摇摆；摆动；秋千；音律；涨落 v. 摇摆；转向；悬挂；大摇大摆地行走 adj. 旋转的；悬挂的；强节奏爵士音乐的,
switch,v.  转变， 改变； 交换， 掉换 n. 开关，电闸；转换，改变；枝条，鞭子,
sword,n. 刀，剑；武力，战争,
symbol,n.  符号， 标志； 象征,
sympathy,n.  同情， 同情心； 赞同， 支持,
symphony,n.  交响乐， 交响曲； 和谐， 协调,
symptom,"n. (疾病的)症状；(不好事情的)征兆,表征",
system,n. 系统； 制度， 体制； 方法， 做法； 身体,
systematic,adj. 系统的；体系的；有系统的；[图情] 分类的；一贯的，惯常的,
table,n. 桌子；表格；平地层 v. 制表；搁置；嵌合 adj. 桌子的,
tablet,n. 碑；药片；写字板；小块；平板电脑 vt. 用碑牌纪念；将(备忘录等)写在板上；将…制成小片或小块,
tag,n. 标签；名称；结束语；附属物 v. 尾随，紧随；连接；起浑名；添饰,
tail,n. 尾巴；踪迹；辫子；燕尾服 v. 尾随；装上尾巴 adj. 从后面而来的；尾部的,
tailor,n. 裁缝 v. 专门制作；订做,
take,v. 拿，取；采取；接受（礼物等）；买，花费；耗费（时间等） n. 捕获量；看法；利益，盈益；（入场券的）售得金额,
tale,n. 故事；传说；叙述；流言蜚语,
talent,n.  天赋； 才干； 人才,
talented,adj.  有才能的， 有才干的； 天才的,
talk,v. 谈话，议论 n.  谈话， 会谈； 演讲,
tall,adj. 高的；长的；过分的；夸大的 adv. 夸大地 n. (Tall)人名；(马里、阿拉伯)塔勒；(芬、罗、瑞典)塔尔；(英)托尔；(土)塔勒,
tank,n. 坦克；水槽；池塘 v. 把…贮放在柜内；打败,
tanker,n. 油轮；运油飞机；油槽车；坦克手,☆
tap,v. 轻敲；轻打；装上嘴子 n. 水龙头；轻打,
tape,n. 胶带；磁带；带子；卷尺 v. 录音；用带子捆扎；用胶布把…封住,
target,n. 目标；靶子 v. 把……作为目标；规定……的指标；瞄准某物,
task,v. 分派任务 n. 工作，作业；任务,
taste,v.  有…味道； 品尝； 体验， 感受 n. 滋味；味觉，口味；鉴赏力；兴趣，爱好,
tasteless,adj. 无味的；无鉴赏力的,
tasty,adj. 美味的；高雅的；有趣的 n. 可口的东西；引人入胜的东西,
tax,n. 税，税款；负担 vt. 对…征税； 使负担重， 使费尽力气,
taxi,v. 乘出租车；滑行 n. 出租汽车,
taxpayer,n.  纳税人,
tea,n. 茶叶；茶树；茶点 vt. 给…沏茶 vi. 喝茶；进茶点,
teach,v.  [taught-taught] 教， 讲授； 教导， 教训,
teacher,n. 教师；导师,
team,v.  合作；　结成一队 n. 队，组,
teamwork,n. 团队合作；协力,
teapot,n. 茶壶,
tear,v.   扯破， 撕开 n.  眼泪,
tease,v. 取笑；戏弄；梳理；欺负；强求；使起毛 n. 戏弄；爱纠缠的小孩；挑逗者；卖弄风骚的女孩,
technical,adj. 工艺的，科技的；技术上的；专门的,
technique,n. 技巧，手艺，工艺；技能，技术,
technology,n.  工艺， 科技， 技术,
teen,adj.  青少年的 n. 少年男女，青少年,
teenager,n. 十几岁的青少年；十三岁到十九岁的少年,
telegram,n. 电报 vt. 用电报发送 vi. 发电报,
telegraph,n. [通信] 电报机，电报 v. 电汇；流露出；打电报给…,
telephone,n. （美）电话；电话机；电话耳机 v. 打电话,
telescope,v. 压缩；使套叠 n. 望远镜；缩叠式旅行袋,
television,n. 电视，电视机；电视业,
